INFO:root:Namespace(K=3, a_dim=2, batch_size=32, clip=150, dataset='BouncingBall', device=device(type='cuda'), epochs=300, initial='False', learning_rate=1e-05, model='KVAE', save_every=10, scale=0.3, subdirectory='v2/finetuned1', x_dim=1, z_dim=4)
INFO:root:Starting KVAE training for 300 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:1508.20146165, 1525.71262316, 284.81878390, -765.66887121, 451.81914020
INFO:root:1493.73958248, 1510.98991715, 285.37932164, -755.06326707, 447.58474926
INFO:root:1483.99681169, 1497.63636964, 286.02646904, -748.67941721, 443.69342702
INFO:root:1468.73263741, 1482.20399738, 286.44804100, -737.62337787, 439.11679699
INFO:root:1464.29789648, 1469.67834550, 286.90256806, -736.49180556, 435.56970118
INFO:root:1457.21724245, 1454.96129438, 287.53194646, -733.19688781, 431.15409589
INFO:root:1443.37604144, 1441.87157426, 288.05275576, -722.76179412, 427.39602467
INFO:root:1439.05142051, 1429.77060578, 288.67006436, -721.45015541, 423.96860460
INFO:root:1428.90768442, 1416.61956282, 289.07289814, -714.84890135, 420.07821655
INFO:root:1415.75196064, 1403.60042732, 289.68577566, -704.98604329, 416.30054391
INFO:root:1414.39490225, 1391.69112246, 290.26768970, -706.61985567, 412.85057350
INFO:root:1407.96455966, 1378.81867816, 290.84455279, -703.47438788, 409.06974258
INFO:root:1394.50486744, 1367.31243702, 291.36931887, -692.94179946, 405.76907679
INFO:root:1392.83807951, 1354.74518872, 291.86087833, -694.55362497, 402.04584343
INFO:root:1377.83227821, 1343.92412514, 292.24437330, -682.41065046, 398.94113567
INFO:root:1369.73946694, 1333.03247537, 292.86922635, -676.96048146, 395.77586919
INFO:root:1361.00422962, 1320.97464981, 293.37721884, -671.33459698, 392.20137131
INFO:root:1350.29705262, 1310.84232792, 294.01401729, -663.03031499, 389.29250438
INFO:root:1342.22803092, 1300.09062593, 294.51399182, -657.68683647, 386.03615167
INFO:root:1336.29989042, 1289.71916519, 295.16078779, -654.22333523, 383.16211812
INFO:root:1328.57387748, 1279.02807384, 295.40667861, -649.45875973, 379.99810130
INFO:root:1318.80526356, 1268.74959025, 295.84578826, -642.33457948, 377.01589383
INFO:root:1313.29538778, 1259.42367651, 296.50848019, -638.95979200, 374.30746227
INFO:root:1301.97000378, 1249.03177405, 296.99040135, -630.27005649, 371.23885681
INFO:root:1300.45457250, 1239.80522554, 297.49267967, -631.02031280, 368.55187911
INFO:root:1289.63968580, 1229.60391838, 298.13082419, -622.62767820, 365.53513429
INFO:root:1287.53940369, 1219.68781178, 298.55099118, -623.08205482, 362.63037965
INFO:root:1277.11795380, 1210.70848987, 299.06980731, -614.83558806, 359.99815145
INFO:root:1270.85863453, 1202.37012030, 299.54998468, -610.59760155, 357.57181836
INFO:root:1267.73271980, 1195.69410501, 300.00940544, -609.01507232, 355.80813404
INFO:root:1251.06456676, 1184.75797889, 300.64219909, -594.99495986, 352.43072685
INFO:root:1245.91169979, 1175.94073059, 300.96114607, -592.16832463, 349.80711549
INFO:root:1239.89770201, 1167.76888436, 301.38486806, -588.18215850, 347.45916029
INFO:root:1229.88870581, 1159.18968094, 302.00938270, -580.12240903, 344.95036190
INFO:root:1227.25462042, 1152.76998377, 302.29694984, -579.12666236, 343.16455020
INFO:root:1218.87605163, 1143.86908464, 303.00892493, -572.70638945, 340.47540575
INFO:root:1216.52867362, 1134.84128527, 303.42611539, -572.65016158, 337.73888441
INFO:root:1204.54922153, 1127.63487059, 303.78908155, -562.46966434, 335.71895585
INFO:root:1205.69371169, 1119.78857111, 304.23267457, -565.52445460, 333.40402766
INFO:root:1195.53587688, 1113.35961370, 304.58363605, -556.94434242, 331.55492134
INFO:root:1188.81214918, 1105.58231971, 305.35153723, -551.78589979, 329.25651910
INFO:root:1185.52872680, 1097.71588951, 305.67962063, -550.53432571, 326.93688926
INFO:root:1179.53548924, 1091.30378247, 306.02181832, -546.12252304, 325.11253172
INFO:root:1168.93919563, 1084.16885357, 306.72688459, -536.96164646, 322.96194244
INFO:root:1165.32511775, 1077.37325758, 306.91107275, -535.20205299, 320.93838462
INFO:root:1159.46601464, 1070.75531900, 307.44070571, -530.79869978, 319.01442043
INFO:root:1156.34187885, 1062.38305042, 307.94263803, -529.68431446, 316.56436371
INFO:root:1148.24453957, 1056.11320777, 308.18286910, -523.22769659, 314.68285297
INFO:root:1137.60157897, 1051.14225546, 308.67405749, -513.58483201, 313.25429015
INFO:root:1140.00465783, 1044.31187215, 309.06491050, -517.64617619, 311.25686743
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall/kvae/v2/finetuned1/scale=0.3/kvae_state_dict_scale=0.3_299.pth
